gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges
1.0,0.0,0.0,1.0,0.33802816901408456,1.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.6666666666666666,0.772636815920398,0.2804004154165705
0.0,1.0,0.0,0.0,0.36619718309859156,1.0,1.0,0.5,1.0,1.0,1.0,0.0,1.0,1.0,0.5,1.0,0.0,0.917910447761194,0.3275790445418878
1.0,0.0,0.0,0.0,0.4084507042253521,1.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.6666666666666666,0.7164179104477612,0.3157800600046157
1.0,0.0,0.0,1.0,0.5633802816901409,1.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.9243781094527362,0.517926378952227
1.0,0.0,1.0,0.0,0.5774647887323944,1.0,1.0,0.5,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.7661691542288557,0.45471382414031847
0.0,0.0,0.0,0.0,0.04225352112676056,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.32288557213930347,0.015289637664435727
1.0,0.0,0.0,0.0,0.1267605633802817,1.0,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6213930348258706,0.0888529886914378
0.0,0.0,0.0,0.0,0.4084507042253521,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.5,1.0,0.3333333333333333,0.6074626865671642,0.2779021463189476
1.0,0.0,1.0,1.0,0.8732394366197184,1.0,0.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.617412935323383,0.5628375259635356
1.0,1.0,1.0,0.0,0.9859154929577465,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.96318407960199,0.9228940687745212
0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.6800995024875621,0.730636972074775
1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.9582089552238805,0.9562947149780752
1.0,0.0,0.0,0.0,0.056338028169014086,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.5,1.0,1.0,0.5149253731343283,0.0379183014078006
0.0,0.0,0.0,0.0,0.16901408450704225,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6666666666666666,0.6601990049751243,0.12651742441726288
0.0,0.0,1.0,1.0,0.04225352112676056,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,1.0,0.020895522388059695,0.006640895453496423
0.0,0.0,0.0,0.0,0.15492957746478872,1.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.6039800995024875,0.10484075698130627
1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,1.0,0.02238805970149252,0.00019616893607200554
0.0,1.0,0.0,0.0,0.014084507042253521,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3641791044776119,0.009854604200323101
1.0,0.0,1.0,0.0,0.6056338028169015,1.0,1.0,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.6621890547263681,0.4162877913685668
1.0,0.0,0.0,1.0,0.1267605633802817,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.3333333333333333,0.06517412935323383,0.023667205169628433
0.0,0.0,1.0,0.0,0.08450704225352114,1.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5661691542288557,0.055169628432956384
1.0,0.0,0.0,0.0,0.02816901408450704,1.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6666666666666666,0.6069651741293532,0.02870990076159705
0.0,0.0,1.0,0.0,0.8873239436619719,0.0,0.5,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.6666666666666666,0.2945273631840796,0.36103161781675513
0.0,0.0,0.0,0.0,0.1267605633802817,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.5,0.0,1.0,0.464179104477612,0.07693861066235864
1.0,1.0,0.0,0.0,0.15492957746478872,0.0,0.5,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.6666666666666666,0.2527363184079602,0.05863720286175861
1.0,0.0,0.0,0.0,0.014084507042253521,1.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6666666666666666,0.6044776119402985,0.0144068774521117
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.32139303482587056,0.003663743364874221
0.0,0.0,0.0,0.0,0.02816901408450704,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.6666666666666666,0.4611940298507462,0.017932148626817447
1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3592039800995025,0.004102238633741057
1.0,0.0,0.0,0.0,0.33802816901408456,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.07014925373134329,0.07587699053773368
1.0,0.0,1.0,0.0,0.971830985915493,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,0.3333333333333333,0.015920398009950265,0.16328179090699285
1.0,0.0,0.0,0.0,0.02816901408450704,0.0,0.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.217910447761194,0.012918301407800599
1.0,0.0,0.0,1.0,0.7746478873239437,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.02935323383084576,0.1407627509808447
1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.6666666666666666,0.6199004975124378,0.007125548119086083
1.0,0.0,1.0,0.0,0.3098591549295775,1.0,1.0,0.5,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.6666666666666666,0.8059701492537313,0.25012693284098775
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,1.0,0.021393034825870627,0.00018462958689129897
0.0,0.0,1.0,1.0,0.18309859154929578,1.0,1.0,0.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.6666666666666666,0.7303482587064677,0.147957535195015
0.0,1.0,0.0,0.0,0.16901408450704225,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6666666666666666,0.6343283582089552,0.1279021463189476
0.0,0.0,0.0,1.0,0.47887323943661975,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.3333333333333333,0.01840796019900498,0.07220170782367875
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.517910447761194,0.005942764828063696
1.0,0.0,0.0,1.0,0.02816901408450704,1.0,1.0,0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6666666666666666,0.7323383084577114,0.027492499423032543
1.0,0.0,0.0,0.0,0.056338028169014086,1.0,1.0,0.5,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.854228855721393,0.06036233556427417
0.0,0.0,0.0,0.0,0.11267605633802817,1.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.591044776119403,0.08023886452804062
1.0,0.0,0.0,0.0,0.19718309859154928,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5746268656716418,0.12832333256404338
1.0,0.0,0.0,0.0,0.08450704225352114,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.6661691542288557,0.0673609508423725
0.0,0.0,0.0,0.0,0.014084507042253521,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.36616915422885565,0.009687283637202861
1.0,0.0,0.0,1.0,0.02816901408450704,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.3333333333333333,0.36268656716417913,0.0173840295407339
1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06517412935323383,0.0006923609508423722
1.0,0.0,0.0,0.0,0.8028169014084507,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,0.3333333333333333,0.020398009950248763,0.128398338333718
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.6666666666666666,0.6064676616915423,0.006969766905146549
0.0,0.0,0.0,0.0,0.056338028169014086,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3577114427860697,0.033400646203554124
0.0,0.0,1.0,0.0,0.8309859154929577,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.41393034825870645,0.3997980613893376
1.0,0.0,1.0,0.0,0.9295774647887325,1.0,1.0,0.5,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.6666666666666666,0.7452736318407961,0.73267943687976
0.0,0.0,1.0,0.0,0.6338028169014085,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.5059701492537313,0.3633971843987999
0.0,1.0,0.0,0.0,0.014084507042253521,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.5223880597014925,0.015699284560350794
0.0,0.0,0.0,0.0,0.323943661971831,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3791044776119403,0.15721209323794139
0.0,0.0,1.0,1.0,0.676056338028169,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,1.0,0.06965174129353235,0.13764712670205403
0.0,0.0,1.0,1.0,0.971830985915493,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9547263681592041,0.889118393722594
1.0,0.0,1.0,0.0,0.09859154929577466,1.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.5646766169154228,0.07086891299330719
0.0,0.0,1.0,0.0,0.971830985915493,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6621890547263681,0.6806773597969075
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,1.0,0.01641791044776117,0.00012693284098776788
0.0,0.0,1.0,0.0,0.7605633802816901,1.0,1.0,0.5,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.3333333333333333,0.7582089552238807,0.583233325640434
0.0,1.0,1.0,1.0,0.15492957746478872,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.1099502487562189,0.03889914608816063
0.0,0.0,0.0,0.0,0.8732394366197184,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,1.0,0.05920398009950248,0.1845603507962151
0.0,0.0,0.0,0.0,0.11267605633802817,1.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.7218905472636815,0.09127048234479576
0.0,0.0,1.0,1.0,0.33802816901408456,1.0,0.0,0.5,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.7054726368159204,0.25836025848142163
0.0,0.0,0.0,0.0,0.014084507042253521,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.6666666666666666,0.26865671641791045,0.00769674590353104
0.0,0.0,1.0,1.0,0.7605633802816901,1.0,1.0,0.5,1.0,0.0,0.0,0.0,1.0,1.0,0.5,0.0,1.0,0.8223880597014926,0.6265635818139857
0.0,0.0,0.0,0.0,0.4507042253521127,1.0,1.0,0.5,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.6666666666666666,0.8885572139303483,0.41849757673667204
1.0,0.0,1.0,0.0,0.9154929577464789,1.0,1.0,0.5,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.86318407960199,0.8209612277867528
0.0,0.0,1.0,0.0,0.5774647887323944,1.0,1.0,0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.6572139303482587,0.41190860835448884
1.0,1.0,0.0,0.0,0.8591549295774649,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,0.9203980099502488,0.8117412877913687
0.0,1.0,1.0,1.0,0.5492957746478874,1.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.7592039800995024,0.4179148396030464
0.0,0.0,1.0,1.0,0.9577464788732395,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,0.0,0.014925373134328346,0.15654281098546044
0.0,0.0,1.0,1.0,0.6619718309859155,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,1.0,0.012935323383084563,0.09976344334179553
1.0,1.0,1.0,0.0,0.36619718309859156,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.5203980099502488,0.22214401107777523
0.0,0.0,1.0,1.0,0.07042253521126761,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.27114427860696516,0.030740826217401335
1.0,0.0,0.0,0.0,0.1267605633802817,1.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.6666666666666666,0.708955223880597,0.09742672513270252
0.0,0.0,0.0,0.0,0.02816901408450704,1.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.6666666666666666,0.6084577114427862,0.02606162012462497
0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,1.0,0.011940298507462671,7.500576967459007e-05
0.0,1.0,0.0,0.0,0.3943661971830986,1.0,1.0,0.5,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.6666666666666666,0.8,0.3281733210246942
1.0,0.0,0.0,0.0,0.14084507042253522,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,1.0,0.019900497512437804,0.021832448649896145
1.0,0.0,0.0,0.0,0.943661971830986,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.5,1.0,0.3333333333333333,0.5835820895522389,0.5774521117009
0.0,0.0,1.0,0.0,0.6056338028169015,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.7646766169154228,0.46639164551119316
0.0,0.0,0.0,0.0,0.2112676056338028,1.0,0.0,0.5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.745771144278607,0.17942534041080085
0.0,0.0,1.0,0.0,0.8028169014084507,1.0,1.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.8343283582089552,0.6769674590353104
0.0,1.0,0.0,0.0,0.014084507042253521,1.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.6666666666666666,0.6696517412935323,0.01946111239326102
1.0,0.0,1.0,1.0,0.295774647887324,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.600995024875622,0.1898165243480268
1.0,0.0,0.0,0.0,0.07042253521126761,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1.0,0.023383084577114438,0.01128548349873067
0.0,0.0,0.0,0.0,0.22535211267605634,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.01641791044776117,0.03512000923147934
0.0,0.0,0.0,0.0,0.7746478873239437,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.2646766169154229,0.2938091391645511
1.0,0.0,1.0,0.0,0.8873239436619719,1.0,0.0,0.5,0.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.3333333333333333,0.8378109452736319,0.765670436187399
1.0,0.0,0.0,0.0,0.28169014084507044,1.0,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.6378109452736318,0.2116374336487422
0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6781094527363184,0.696993999538426
1.0,0.0,1.0,1.0,0.014084507042253521,1.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.7094527363184079,0.019241864758827602
1.0,0.0,0.0,1.0,0.4225352112676057,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,0.608955223880597,0.29643434110316175
1.0,0.0,1.0,1.0,0.676056338028169,1.0,0.0,0.5,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.3333333333333333,0.7179104477611941,0.5164839603046387
0.0,0.0,0.0,0.0,0.1267605633802817,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.5,0.0,1.0,0.464179104477612,0.07693861066235864
1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.2626865671641791,0.0029829217632125543
1.0,0.0,0.0,0.0,0.1267605633802817,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.3606965174129353,0.06339718439879992
0.0,1.0,0.0,0.0,0.26760563380281693,1.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.6059701492537314,0.17333256404338798
0.0,1.0,0.0,0.0,0.08450704225352114,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.6666666666666666,0.46467661691542295,0.05479459958458343
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6666666666666666,0.6194029850746269,0.007119778444495731
1.0,0.0,0.0,1.0,0.47887323943661975,1.0,0.0,0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.5,1.0,0.6666666666666666,0.6656716417910448,0.34754211862450957
0.0,0.0,1.0,1.0,0.5211267605633804,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3606965174129353,0.2373932610200785
1.0,0.0,0.0,0.0,0.28169014084507044,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.020895522388059695,0.04660743134087238
0.0,0.0,0.0,0.0,0.11267605633802817,1.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.6666666666666666,0.7611940298507462,0.10051927071313178
0.0,0.0,1.0,1.0,0.47887323943661975,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.4099502487562189,0.24441495499653823
1.0,0.0,1.0,1.0,0.8732394366197184,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.3333333333333333,0.5597014925373134,0.5372432494807293
1.0,1.0,1.0,0.0,0.8309859154929577,1.0,0.0,0.5,0.0,1.0,1.0,0.0,1.0,1.0,0.5,1.0,0.6666666666666666,0.7930348258706468,0.6748442187860605
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5258706467661691,0.006035079621509347
1.0,0.0,0.0,0.0,0.5915492957746479,1.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.5666666666666667,0.366928225248096
0.0,0.0,1.0,1.0,0.7323943661971831,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.0,0.3333333333333333,0.42139303482587065,0.3782829448419109
1.0,0.0,1.0,1.0,0.295774647887324,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.019900497512437804,0.054171474728825296
0.0,0.0,0.0,0.0,0.02816901408450704,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.5572139303482587,0.02209785368105239
0.0,1.0,1.0,1.0,0.9014084507042254,1.0,1.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,0.8522388059701492,0.7787099007615971
1.0,0.0,0.0,0.0,0.11267605633802817,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5154228855721392,0.07370182321717056
1.0,0.0,0.0,0.0,0.295774647887324,1.0,1.0,0.5,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.8268656716417909,0.26520886222017076
0.0,0.0,0.0,0.0,0.22535211267605634,1.0,1.0,0.5,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.6666666666666666,0.7577114427860697,0.18447957535195017
1.0,0.0,0.0,0.0,0.3098591549295775,1.0,1.0,0.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.6666666666666666,0.7199004975124377,0.2220632356335103
1.0,0.0,1.0,0.0,0.3098591549295775,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.3333333333333333,0.010447761194029848,0.05393491807062082
0.0,0.0,0.0,0.0,0.056338028169014086,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3577114427860697,0.033400646203554124
0.0,0.0,0.0,0.0,0.6056338028169015,0.0,0.5,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.5,1.0,0.6666666666666666,0.30646766169154227,0.25919686129702285
1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.31741293532338305,0.0036175859681513963
0.0,0.0,0.0,0.0,0.07042253521126761,1.0,0.0,0.5,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.7950248756218906,0.06331063927994462
0.0,0.0,0.0,0.0,0.49295774647887325,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,0.009950248756218888,0.07627509808446804
0.0,0.0,0.0,0.0,0.49295774647887325,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.127363184079602,0.12780406185091162
0.0,0.0,1.0,1.0,0.08450704225352114,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.32288557213930347,0.03825871220863144
0.0,0.0,0.0,0.0,0.15492957746478872,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,1.0,0.021393034825870627,0.028594507269789987
0.0,0.0,1.0,0.0,0.19718309859154928,1.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.6666666666666666,0.6955223880597016,0.15829679206092775
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1.0,1.0,0.01641791044776117,0.00012693284098776788
1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1.0,0.013930348258706454,9.808446803600233e-05
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5606965174129352,0.006438956842834063
0.0,0.0,1.0,1.0,0.1267605633802817,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.36766169154228856,0.05879875375028849
0.0,0.0,0.0,0.0,0.16901408450704225,1.0,1.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.6587064676616915,0.11998615278098315
0.0,0.0,0.0,0.0,0.4084507042253521,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.5,1.0,0.3333333333333333,0.6074626865671642,0.2779021463189476
1.0,0.0,0.0,0.0,0.08450704225352114,1.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.6666666666666666,0.7547263681592039,0.07875605815831987
0.0,0.0,0.0,0.0,0.8873239436619719,1.0,1.0,0.5,0.0,0.0,1.0,0.0,1.0,1.0,0.5,1.0,0.3333333333333333,0.8139303482587064,0.7195245788137549
1.0,0.0,0.0,0.0,0.056338028169014086,1.0,1.0,0.5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6666666666666666,0.7791044776119402,0.05553888760673899
1.0,1.0,0.0,0.0,0.1267605633802817,1.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.6666666666666666,0.7671641791044775,0.10149434571890147
0.0,0.0,1.0,1.0,0.943661971830986,1.0,1.0,0.5,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.8507462686567163,0.8101373182552504
0.0,0.0,1.0,1.0,0.15492957746478872,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.015422885572139305,0.024324948072928686
0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.6666666666666666,0.9054726368159204,0.9336487422109393
0.0,0.0,1.0,0.0,0.8309859154929577,1.0,1.0,0.5,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.6666666666666666,0.8114427860696517,0.6885471959381491
0.0,0.0,1.0,0.0,0.35211267605633806,0.0,0.5,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.5,0.0,0.0,0.2945273631840796,0.13520655435033466
0.0,0.0,0.0,0.0,0.943661971830986,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,0.3333333333333333,0.02238805970149252,0.16225478882991
0.0,0.0,0.0,0.0,0.02816901408450704,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5587064676616916,0.022732517885991232
0.0,0.0,1.0,0.0,0.09859154929577466,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.6661691542288557,0.07022847911377798
1.0,1.0,0.0,0.0,0.19718309859154928,1.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.5587064676616916,0.12179783060235402
